codigo_pedido;data_pedido;data_entrega;codigo_produto 1;codigo_produto 2;codigo_produto 3;codigo_produto4;quantidade;codigo_canal 1;codigo_canal 2;codigo_canal 3;codigo_canal 4;sts
17733;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0450;2081085B;2081085;
17734;01/05/2018;01/05/2018;PRP051;BT0059;BT5820;;36;10-50-60;0450;2081085B;2081085;
17735;01/05/2018;01/05/2018;PRP051;BT0024;BT712;;36;10-50-60;0450;2081085B;2081085;
17736;01/05/2018;01/05/2018;PRP051;BT0024;BT710;;36;10-50-60;0450;2081085B;2081085;
17737;01/05/2018;01/05/2018;PRP051;BT0024;BT711;;36;10-50-60;0450;2081085B;2081085;
17738;01/05/2018;01/05/2018;PRP051;BT0024;BT800;;24;10-50-60;0450;2081085B;2081085;
17739;01/05/2018;01/05/2018;PRP051;BT0059;BT5940;;12;10-50-60;0450;2081085B;2081085;
17740;01/05/2018;01/05/2018;PRP051;BT0059;BT5941;;12;10-50-60;0450;2081085B;2081085;
17741;01/05/2018;01/05/2018;PRP051;BT0059;BT5942;;12;10-50-60;0450;2081085B;2081085;
17742;01/05/2018;01/05/2018;PRP021;BT0024;BT270;;12;10-50-60;0450;2081085B;2081085;
17743;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;432;10-50-60;0450;2024993B;2024993;
17744;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;48;10-50-60;0450;2024993B;2024993;
17745;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;144;10-50-60;0450;2024993B;2024993;
17746;01/05/2018;01/05/2018;PRP025;BT0061;45110;;600;10-50-60;0450;2024993B;2024993;
17747;01/05/2018;01/05/2018;PRP067;BT0024;1182;;24;10-50-60;0450;2024993B;2024993;
17748;01/05/2018;01/05/2018;PRP055;BT0024;1312;;12;10-50-60;0450;2024993B;2024993;
17749;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0450;2024993B;2024993;
17750;01/05/2018;01/05/2018;PRP066;BT0024;1002;;24;10-50-60;0450;2024993B;2024993;
17751;01/05/2018;01/05/2018;PRP025;BT0008;450120;;240;10-50-60;0450;2024993B;2024993;
17752;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;24;10-50-60;0450;2024993B;2024993;
17753;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0450;2024993B;2024993;
17754;01/05/2018;01/05/2018;PRP025;BT0008;452;;120;10-50-60;0450;2024993B;2024993;
17755;01/05/2018;01/05/2018;PRP001;BT0024;201;;24;10-50-60;0450;2024993B;2024993;
17756;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0450;2024993B;2024993;
17757;01/05/2018;01/05/2018;PRP046;BT0008;4933;;30;10-50-60;0450;2024993B;2024993;
17758;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0450;2024993B;2024993;
17759;01/05/2018;01/05/2018;PRP025;BT0008;453;;60;10-50-60;0450;2024993B;2024993;
17760;01/05/2018;01/05/2018;PRP021;BT0010;850;;24;10-50-60;0450;2024993B;2024993;
17761;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0450;2024993B;2024993;
17762;01/05/2018;01/05/2018;PRP047;BT0024;BT12;;12;10-50-60;0450;2024993B;2024993;
17763;01/05/2018;01/05/2018;PRP025;BT0008;45612;;120;10-50-60;0450;2024993B;2024993;
17764;01/05/2018;01/05/2018;PRP021;BT0024;215;;72;10-50-60;0450;2024993B;2024993;
17765;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0450;2024993B;2024993;
17766;01/05/2018;01/05/2018;PRP067;BT0024;1632;;12;10-50-60;0450;2024993B;2024993;
17767;01/05/2018;01/05/2018;PRP055;BT0024;1262;;12;10-50-60;0450;2024993B;2024993;
17768;01/05/2018;01/05/2018;PRP025;BT0010;465;;60;10-50-60;0450;2024993B;2024993;
17769;01/05/2018;01/05/2018;PRP025;BT0010;464;;60;10-50-60;0450;2024993B;2024993;
17770;01/05/2018;01/05/2018;PRP021;BT0024;BT250;;36;10-50-60;0450;2024993B;2024993;
17771;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000M;;24;10-50-60;0450;2024993B;2024993;
17772;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0450;2024993B;2024993;
17773;01/05/2018;01/05/2018;PRP021;BT0024;112;;36;10-50-60;0450;2024993B;2024993;
17774;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;12;10-50-60;0450;2024993B;2024993;
17775;01/05/2018;01/05/2018;PRP046;BT0008;49055;;25;10-50-60;0450;2024993B;2024993;
17776;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0450;2024993B;2024993;
17777;01/05/2018;01/05/2018;PRP021;BT0059;565;;12;10-50-60;0450;2024993B;2024993;
17778;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000P;;12;10-50-60;0450;2024993B;2024993;
17779;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000G;;12;10-50-60;0450;2024993B;2024993;
17780;01/05/2018;01/05/2018;PRP001;BT0024;BT202;;12;10-50-60;0450;2024993B;2024993;
17781;01/05/2018;01/05/2018;PRP025;BT0008;BT4843;;120;10-50-60;0450;2027276B;2027277;
17782;01/05/2018;01/05/2018;PRP138;BT0024;BT1932;;12;10-50-60;0450;2027276B;2027277;
17783;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;288;10-50-60;0450;2027276B;2027277;
17784;01/05/2018;01/05/2018;PRP025;BT0008;4523;;120;10-50-60;0450;2027276B;2027277;
17785;01/05/2018;01/05/2018;PRP066;BT0024;1002;;36;10-50-60;0450;2027276B;2027277;
17786;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;30;10-50-60;0450;2027276B;2027277;
17787;01/05/2018;01/05/2018;PRP108;BT0008;BT307;;36;10-50-60;0450;2027276B;2027277;
17788;01/05/2018;01/05/2018;PRP025;BT0008;4563;;120;10-50-60;0450;2027276B;2027277;
17789;01/05/2018;01/05/2018;PRP025;BT0008;45612;;240;10-50-60;0450;2027276B;2027277;
17790;01/05/2018;01/05/2018;PRP055;BT0024;1262;;24;10-50-60;0450;2027276B;2027277;
17791;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;24;10-50-60;0450;2027276B;2027277;
17792;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;36;10-50-60;0450;2027276B;2027277;
17793;01/05/2018;01/05/2018;PRP108;BT0008;BT306;;36;10-50-60;0450;2027276B;2027277;
17794;01/05/2018;01/05/2018;PRP021;BT0024;112;;72;10-50-60;0450;2027276B;2027277;
17795;01/05/2018;01/05/2018;PRP025;BT0008;47812;;120;10-50-60;0450;2027276B;2027277;
17796;01/05/2018;01/05/2018;PRP025;BT0008;452;;120;10-50-60;0450;2027276B;2027277;
17797;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0450;2027276B;2027277;
17798;01/05/2018;01/05/2018;PRP001;BT0024;201;;24;10-50-60;0450;2027276B;2027277;
17799;01/05/2018;01/05/2018;PRP108;BT0008;BT311;;50;10-50-60;0450;2027276B;2027277;
17800;01/05/2018;01/05/2018;PRP001;BT0024;499;;24;10-50-60;0450;2027276B;2027277;
17801;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0450;2027276B;2027277;
17802;01/05/2018;01/05/2018;PRP021;BT0059;570;;36;10-50-60;0450;2027276B;2027277;
17803;01/05/2018;01/05/2018;PRP021;BT0024;215;;72;10-50-60;0450;2027276B;2027277;
17804;01/05/2018;01/05/2018;PRP067;BT0024;1632;;12;10-50-60;0450;2027276B;2027277;
17805;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;72;10-50-60;0450;2027276B;2027277;
17806;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0450;2027276B;2027277;
17807;01/05/2018;01/05/2018;PRP025;BT0008;450120;;120;10-50-60;0450;2027276B;2027277;
17808;01/05/2018;01/05/2018;PRP046;BT0008;4933;;15;10-50-60;0450;2027276B;2027277;
17809;01/05/2018;01/05/2018;PRP046;BT0008;4941;;24;10-50-60;0450;2027276B;2027277;
17810;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;45;10-50-60;0450;2072347B;2072347;
17811;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;144;10-50-60;0450;2072347B;2072347;
17812;01/05/2018;01/05/2018;PRP047;BT0024;150;;24;10-50-60;0450;2072347B;2072347;
17813;01/05/2018;01/05/2018;PRP001;BT0024;BT203;;24;10-50-60;0450;2072347B;2072347;
17814;01/05/2018;01/05/2018;PRP138;BT0061;BT2024;;12;10-50-60;0450;2072347B;2072347;
17815;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;144;10-50-60;0450;2072347B;2072347;
17816;01/05/2018;01/05/2018;PRP138;BT0061;BT2052;;12;10-50-60;0450;2072347B;2072347;
17817;01/05/2018;01/05/2018;PRP001;BT0008;3215;;72;10-50-60;0450;2072347B;2072347;
17818;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0450;2072347B;2072347;
17819;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;30;10-50-60;0450;2072347B;2072347;
17820;01/05/2018;01/05/2018;PRP001;BT0024;489;;36;10-50-60;0450;2072347B;2072347;
17821;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0450;2072347B;2072347;
17822;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;24;10-50-60;0450;2072347B;2072347;
17823;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;15;10-50-60;0450;2072347B;2072347;
17824;01/05/2018;01/05/2018;PRP025;BT0008;453;;60;10-50-60;0450;2072347B;2072347;
17825;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0450;2072347B;2072347;
17826;01/05/2018;01/05/2018;PRP138;BT0061;BT2053;;6;10-50-60;0450;2072347B;2072347;
17827;01/05/2018;01/05/2018;PRP021;BT0061;151;;36;10-50-60;0450;2072347B;2072347;
17828;01/05/2018;01/05/2018;PRP001;BT0008;BT3501;;48;10-50-60;0450;2072347B;2072347;
17829;01/05/2018;01/05/2018;PRP138;BT0061;BT2023;;12;10-50-60;0450;2072347B;2072347;
17830;01/05/2018;01/05/2018;PRP025;BT0008;BT484;;60;10-50-60;0450;2072347B;2072347;
17831;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0450;2072347B;2072347;
17832;01/05/2018;01/05/2018;PRP055;BT0061;BT2028;;12;10-50-60;0450;2072347B;2072347;
17833;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;0450;2072347B;2072347;
17834;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;12;10-50-60;0450;2072347B;2072347;
17835;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0450;2072347B;2072347;
17836;01/05/2018;01/05/2018;PRP108;BT0008;BT307;;12;10-50-60;0450;2072347B;2072347;
17837;01/05/2018;01/05/2018;PRP003;BT0061;BT2027;;6;10-50-60;0450;2072347B;2072347;
17838;01/05/2018;01/05/2018;PRP138;BT0024;BT1980;;6;10-50-60;0450;2072347B;2072347;
17839;01/05/2018;01/05/2018;PRP055;BT0061;BT2025;;12;10-50-60;0450;2072347B;2072347;
17840;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;12;10-50-60;0450;2072347B;2072347;
17841;01/05/2018;01/05/2018;PRP021;BT0024;BT270;;12;10-50-60;0450;2072347B;2072347;
17842;01/05/2018;01/05/2018;PRP067;BT0061;BT2029;;12;10-50-60;0450;2072347B;2072347;
17843;01/05/2018;01/05/2018;PRP021;BT0024;BT271;;12;10-50-60;0450;2072347B;2072347;
17844;01/05/2018;01/05/2018;PRP001;BT0024;499;;12;10-50-60;0450;2072347B;2072347;
17845;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;36;10-50-60;0450;2072347B;2072347;
17846;01/05/2018;01/05/2018;PRP021;BT0059;567;;12;10-50-60;0450;2072347B;2072347;
17847;01/05/2018;01/05/2018;PRP108;BT0008;BT305;;12;10-50-60;0450;2072347B;2072347;
17848;01/05/2018;01/05/2018;PRP108;BT0008;BT306;;12;10-50-60;0450;2072347B;2072347;
17849;01/05/2018;01/05/2018;PRP138;BT0061;BTN2023R;;12;10-50-60;0450;2072347B;2072347;
17850;01/05/2018;01/05/2018;PRP025;BT0008;456;;60;10-50-60;0450;2072347B;2072347;
17851;01/05/2018;01/05/2018;PRP021;BT0024;215;;36;10-50-60;0450;2072347B;2072347;
17852;01/05/2018;01/05/2018;PRP046;BT0061;BT2044;;25;10-50-60;0450;2072347B;2072347;
17853;01/05/2018;01/05/2018;PRP051;BT0024;BT800;;12;10-50-60;0450;2072347B;2072347;
17854;01/05/2018;01/05/2018;PRP079;BT0008;BTN13002P;;12;10-50-60;0450;2072347B;2072347;
17855;01/05/2018;01/05/2018;PRP079;BT0008;BTN13002G;;12;10-50-60;0450;2072347B;2072347;
17856;01/05/2018;01/05/2018;PRP079;BT0008;BTN13002M;;12;10-50-60;0450;2072347B;2072347;
17857;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000G;;12;10-50-60;0450;2072347B;2072347;
17858;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000M;;12;10-50-60;0450;2072347B;2072347;
17859;01/05/2018;01/05/2018;PRP079;BT0008;BTN13000P;;12;10-50-60;0450;2072347B;2072347;
17860;01/05/2018;01/05/2018;PRP051;BT0024;BT711;;12;10-50-60;0450;2072347B;2072347;
17861;01/05/2018;01/05/2018;PRP051;BT0024;BT712;;12;10-50-60;0450;2072347B;2072347;
17862;01/05/2018;01/05/2018;PRP051;BT0024;BT710;;12;10-50-60;0450;2072347B;2072347;
17863;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;885;10-50-60;0450;2052030B;2052030;
17864;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;720;10-50-60;0450;2087687B;2087166;
17865;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;288;10-50-60;0450;2087687B;2087166;
17866;01/05/2018;01/05/2018;PRP046;BT0008;49055;;150;10-50-60;0450;2087687B;2087166;
17867;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;60;10-50-60;0450;2087687B;2087166;
17868;01/05/2018;01/05/2018;PRP046;BT0008;49056;;125;10-50-60;0450;2087687B;2087166;
17869;01/05/2018;01/05/2018;PRP067;BT0024;BT1752;;48;10-50-60;0450;2087687B;2087166;
17870;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;48;10-50-60;0450;2087687B;2087166;
17871;01/05/2018;01/05/2018;PRP025;BT0010;466;;120;10-50-60;0450;2087687B;2087166;
17872;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;36;10-50-60;0450;2087687B;2087166;
17873;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;4;10-50-60;0450;2087687B;2087166;
17874;01/05/2018;01/05/2018;PRP021;BT0059;565;;36;10-50-60;0450;2087687B;2087166;
17875;01/05/2018;01/05/2018;PRP051;BT0059;BT5921;;48;10-50-60;0450;2087687B;2087166;
17876;01/05/2018;01/05/2018;PRP046;BT0008;BTN49060;;50;10-50-60;0450;2087687B;2087166;
17877;01/05/2018;01/05/2018;PRP138;BT0061;BTN2023R;;24;10-50-60;0450;2087687B;2087166;
17878;01/05/2018;01/05/2018;PRP025;BT0061;45110;;240;10-50-60;0450;2087687B;2087166;
17879;01/05/2018;01/05/2018;PRP021;BT0024;215;;72;10-50-60;0450;2087687B;2087166;
17880;01/05/2018;01/05/2018;PRP055;BT0024;1262;;12;10-50-60;0450;2087687B;2087166;
17881;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0450;2087687B;2087166;
17882;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;15;10-50-60;0450;2087687B;2087166;
17883;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;48;10-50-60;0450;2027384B;2037368;
17884;01/05/2018;01/05/2018;PRP138;BT0024;1442;;12;10-50-60;0450;2027384B;2037368;
17885;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;4;10-50-60;0450;2027384B;2037368;
17886;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;30;10-50-60;0450;2027384B;2037368;
17887;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0450;2027384B;2037368;
17888;01/05/2018;01/05/2018;PRP066;BT0024;1842;;8;10-50-60;0450;2027384B;2037368;
17889;01/05/2018;01/05/2018;PRP021;BT0059;566;;12;10-50-60;0450;2027384B;2037368;
17890;01/05/2018;01/05/2018;PRP025;BT0008;47812;;120;10-50-60;0450;2027384B;2037368;
17891;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0450;2027384B;2037368;
17892;01/05/2018;01/05/2018;PRP021;BT0024;605;;24;10-50-60;0450;2027384B;2037368;
17893;01/05/2018;01/05/2018;PRP046;BT0008;4933;;30;10-50-60;0450;2027384B;2037368;
17894;01/05/2018;01/05/2018;PRP138;BT0024;1382;;12;10-50-60;0450;2027384B;2037368;
17895;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0450;2027384B;2037368;
17896;01/05/2018;01/05/2018;PRP067;BT0024;1182;;12;10-50-60;0450;2027384B;2037368;
17897;01/05/2018;01/05/2018;PRP025;BT0008;453;;60;10-50-60;0450;2027384B;2037368;
17898;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0450;2027384B;2037368;
17899;01/05/2018;01/05/2018;PRP138;BT0024;138R;;12;10-50-60;0450;2027384B;2037368;
17900;01/05/2018;01/05/2018;PRP138;BT0024;BT192R;;12;10-50-60;0450;2027384B;2037368;
17901;01/05/2018;01/05/2018;PRP025;BT0010;465;;60;10-50-60;0450;2027384B;2037368;
17902;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0450;2027384B;2037368;
17903;01/05/2018;01/05/2018;PRP003;BT0024;1384;;6;10-50-60;0450;2027384B;2037368;
17904;01/05/2018;01/05/2018;PRP067;BT0024;1632;;12;10-50-60;0450;2027384B;2037368;
17905;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0450;2027384B;2037368;
17906;01/05/2018;01/05/2018;PRP138;BT0024;BT193R;;6;10-50-60;0450;2027384B;2037368;
17907;01/05/2018;01/05/2018;PRP046;BT0008;BT4983;;24;10-50-60;0450;2027384B;2037368;
17908;01/05/2018;01/05/2018;PRP025;BT0008;450120;;120;10-50-60;0450;2027384B;2037368;
17909;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;0450;2027384B;2037368;
17910;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0450;2027384B;2037368;
17911;01/05/2018;01/05/2018;PRP025;BT0010;467;;72;10-50-60;0450;2027384B;2037368;
17912;01/05/2018;01/05/2018;PRP025;BT0008;452;;60;10-50-60;0450;2027384B;2037368;
17913;01/05/2018;01/05/2018;PRP108;BT0008;BT307;;12;10-50-60;0450;2027384B;2037368;
17914;01/05/2018;01/05/2018;PRP021;BT0024;BT270;;12;10-50-60;0450;2027384B;2037368;
17915;01/05/2018;01/05/2018;PRP021;BT0024;BT271;;12;10-50-60;0450;2027384B;2037368;
17916;01/05/2018;01/05/2018;PRP046;BT0008;49055;;25;10-50-60;0450;2027384B;2037368;
17917;01/05/2018;01/05/2018;PRP138;BT0024;BT190R;;6;10-50-60;0450;2027384B;2037368;
17918;01/05/2018;01/05/2018;PRP001;BT0024;499;;12;10-50-60;0450;2027384B;2037368;
17919;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;36;10-50-60;0450;2027384B;2037368;
17920;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;12;10-50-60;0450;2027384B;2037368;
17921;01/05/2018;01/05/2018;PRP021;BT0059;565;;12;10-50-60;0450;2027384B;2037368;
17922;01/05/2018;01/05/2018;PRP021;BT0024;215;;36;10-50-60;0450;2027384B;2037368;
17923;01/05/2018;01/05/2018;PRP108;BT0008;BT306;;12;10-50-60;0450;2027384B;2037368;
17924;01/05/2018;01/05/2018;PRP108;BT0008;BT305;;12;10-50-60;0450;2027384B;2037368;
17925;01/05/2018;01/05/2018;PRP047;BT0024;150;;24;10-50-60;0450;2006007B;2006012;
17926;01/05/2018;01/05/2018;PRP001;BT0024;499;;36;10-50-60;0450;2006007B;2006012;
17927;01/05/2018;01/05/2018;PRP046;BT0008;49057;;75;10-50-60;0450;2006007B;2006012;
17928;01/05/2018;01/05/2018;PRP046;BT0008;49056;;75;10-50-60;0450;2006007B;2006012;
17929;01/05/2018;01/05/2018;PRP046;BT0008;49055;;75;10-50-60;0450;2006007B;2006012;
17930;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0450;2006007B;2006012;
17931;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;24;10-50-60;0450;2006007B;2006012;
17932;01/05/2018;01/05/2018;PRP066;BT0024;1842;;8;10-50-60;0450;2006007B;2006012;
17933;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;24;10-50-60;0450;2006007B;2006012;
17934;01/05/2018;01/05/2018;PRP021;BT0024;215;;108;10-50-60;0450;2006007B;2006012;
17935;01/05/2018;01/05/2018;PRP066;BT0024;1002;;24;10-50-60;0450;2006007B;2006012;
17936;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0450;2006007B;2006012;
17937;01/05/2018;01/05/2018;PRP021;BT0024;605;;24;10-50-60;0450;2006007B;2006012;
17938;01/05/2018;01/05/2018;PRP001;BT0024;201;;24;10-50-60;0450;2006007B;2006012;
17939;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0450;2006007B;2006012;
17940;01/05/2018;01/05/2018;PRP046;BT0008;4933;;30;10-50-60;0450;2006007B;2006012;
17941;01/05/2018;01/05/2018;PRP021;BT0059;570;;36;10-50-60;0450;2006007B;2006012;
17942;01/05/2018;01/05/2018;PRP025;BT0008;453;;60;10-50-60;0450;2006007B;2006012;
17943;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0450;2006007B;2006012;
17944;01/05/2018;01/05/2018;PRP067;BT0024;1632;;12;10-50-60;0450;2006007B;2006012;
17945;01/05/2018;01/05/2018;PRP021;BT0061;151;;36;10-50-60;0450;2006007B;2006012;
17946;01/05/2018;01/05/2018;PRP046;BT0008;BT4983;;24;10-50-60;0450;2006007B;2006012;
17947;01/05/2018;01/05/2018;PRP055;BT0024;1252;;12;10-50-60;0450;2006007B;2006012;
17948;01/05/2018;01/05/2018;PRP046;BT0061;BT2044;;50;10-50-60;0450;2006007B;2006012;
17949;01/05/2018;01/05/2018;PRP021;BT0024;BT250;;36;10-50-60;0450;2006007B;2006012;
17950;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;0450;2006007B;2006012;
17951;01/05/2018;01/05/2018;PRP047;BT0024;BT140;;6;10-50-60;0450;2006007B;2006012;
17952;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0450;2006007B;2006012;
17953;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;12;10-50-60;0450;2006007B;2006012;
17954;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0450;2006007B;2006012;
17955;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0450;2006007B;2006012;
17956;01/05/2018;01/05/2018;PRP001;BT0059;BT479;;6;10-50-60;0450;2006007B;2006012;
17957;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0450;2006007B;2006012;
17958;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;36;10-50-60;0450;2006007B;2006012;
17959;01/05/2018;01/05/2018;PRP021;BT0059;567;;12;10-50-60;0450;2006007B;2006012;
17960;01/05/2018;01/05/2018;PRP001;BT0008;109;;12;10-50-60;0450;2006007B;2006012;
17961;01/05/2018;01/05/2018;PRP138;BT0024;BT192R;;6;10-50-60;0450;2006007B;2006012;
17962;01/05/2018;01/05/2018;PRP021;BT0024;BT260;;12;10-50-60;0450;2006007B;2006012;
17963;01/05/2018;01/05/2018;PRP001;BT0024;BT202;;12;10-50-60;0450;2006007B;2006012;
17964;01/05/2018;01/05/2018;PRP108;BT0008;BT307;;60;10-50-60;0450;2026981B;2026981;
17965;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;60;10-50-60;0450;2026981B;2026981;
17966;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;144;10-50-60;0450;2026981B;2026981;
17967;01/05/2018;01/05/2018;PRP046;BT0008;4971;;24;10-50-60;0450;2026981B;2026981;
17968;01/05/2018;01/05/2018;PRP138;BT0024;BT1972;;6;10-50-60;0450;2026981B;2026981;
17969;01/05/2018;01/05/2018;PRP108;BT0008;BT306;;60;10-50-60;0450;2026981B;2026981;
17970;01/05/2018;01/05/2018;PRP025;BT0008;BT4843;;60;10-50-60;0450;2026981B;2026981;
17971;01/05/2018;01/05/2018;PRP108;BT0008;BT308;;36;10-50-60;0450;2026981B;2026981;
17972;01/05/2018;01/05/2018;PRP051;BT0059;BT5900;;144;10-50-60;0450;2026981B;2026981;
17973;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;24;10-50-60;0450;2026981B;2026981;
17974;01/05/2018;01/05/2018;PRP025;BT0061;BT4514D144;;144;10-50-60;0450;2026981B;2026981;
17975;01/05/2018;01/05/2018;PRP066;BT0024;1842;;8;10-50-60;0450;2026981B;2026981;
17976;01/05/2018;01/05/2018;PRP066;BT0024;1002;;24;10-50-60;0450;2026981B;2026981;
17977;01/05/2018;01/05/2018;PRP055;BT0024;1282;;24;10-50-60;0450;2026981B;2026981;
17978;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0450;2026981B;2026981;
17979;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0450;2026981B;2026981;
17980;01/05/2018;01/05/2018;PRP025;BT0008;4563;;60;10-50-60;0450;2026981B;2026981;
17981;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0450;2026981B;2026981;
17982;01/05/2018;01/05/2018;PRP046;BT0008;BT4983;;24;10-50-60;0450;2026981B;2026981;
17983;01/05/2018;01/05/2018;PRP055;BT0061;BT2028;;12;10-50-60;0450;2026981B;2026981;
17984;01/05/2018;01/05/2018;PRP021;BT0024;BT250;;36;10-50-60;0450;2026981B;2026981;
17985;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;0450;2026981B;2026981;
17986;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0450;2026981B;2026981;
17987;01/05/2018;01/05/2018;PRP055;BT0061;BT2025;;12;10-50-60;0450;2026981B;2026981;
17988;01/05/2018;01/05/2018;PRP025;BT0008;452;;60;10-50-60;0450;2026981B;2026981;
17989;01/05/2018;01/05/2018;PRP003;BT0024;1386;;6;10-50-60;0450;2026981B;2026981;
17990;01/05/2018;01/05/2018;PRP046;BT0008;4933;;15;10-50-60;0450;2026981B;2026981;
17991;01/05/2018;01/05/2018;PRP051;BT0059;BT5940;;12;10-50-60;0450;2026981B;2026981;
17992;01/05/2018;01/05/2018;PRP021;BT0059;565;;12;10-50-60;0450;2026981B;2026981;
17993;01/05/2018;01/05/2018;PRP025;BT0061;45110;;120;10-50-60;0450;2026981B;2026981;
17994;01/05/2018;01/05/2018;PRP021;BT0024;215;;36;10-50-60;0450;2026981B;2026981;
17995;01/05/2018;01/05/2018;PRP001;BT0041;BT2038;;6;10-50-60;0450;2026981B;2026981;
